Test,DAYSBACK,PCTMIN,PCTMAX,ATHMIN,ATHMAX,MAXBUYS,BUYDROP,TARGET,STOPLOSS,MAXDURA,WinRate,TotalTrade,Executed,Open,Closed,ProfitTGT,LossSL,LossFEMD,LossFECD,ProfitFEMD,ProfitFECD,Pending,Expired,Invalid,TotalRows,Wins,Losses,TotalStock,SumProfit,SumGainFin,Dur5,Dur10,Dur15,Dur20,Dur25,Dur30,Dur35,Dur40,ExitTGT,ExitSL,ExitFEMD,ExitFECD
233789,20,-0.08,-0.04,-0.55,-0.45,1,0.1,0.2,0.15,60,58.91,347,289,14,275,0,87,0,26,0,162,0,58,4,351,162,113,351,219269.19,2275.48,9,14,10,14,7,12,13,196,0,87,0,188
233790,20,-0.08,-0.04,-0.55,-0.45,1,0.1,0.2,0.15,60,73.29,350,292,15,277,163,0,0,74,0,40,0,58,1,351,203,74,351,240824.54,2474.33,21,38,41,16,18,15,11,117,163,0,0,114
233791,20,-0.08,-0.04,-0.55,-0.45,1,0.2,0.1,0.15,20,72.76,350,292,2,290,196,44,35,0,15,0,0,58,1,351,211,79,351,113242.49,1164.11,116,63,35,76,0,0,0,0,196,44,50,0
233792,20,-0.08,-0.04,-0.55,-0.45,1,0.2,0.1,0.15,20,66.08,350,292,6,286,0,47,50,0,189,0,0,58,1,351,189,97,351,239405.86,2453.15,9,14,10,253,0,0,0,0,0,47,239,0
233793,20,-0.08,-0.04,-0.55,-0.45,1,0.2,0.1,0.15,20,75.17,350,292,2,290,203,0,72,0,15,0,0,58,1,351,218,72,351,139949.39,1432.9,107,52,28,103,0,0,0,0,203,0,87,0
233794,20,-0.08,-0.04,-0.55,-0.45,1,0.2,0.1,0.15,30,76.49,350,292,7,285,211,56,11,0,7,0,0,58,1,351,218,67,351,118474.21,1217.41,116,63,35,26,12,33,0,0,211,56,18,0
233795,20,-0.08,-0.04,-0.55,-0.45,1,0.2,0.1,0.15,30,64.62,349,291,14,277,0,66,32,0,179,0,0,58,2,351,179,98,351,222684.38,2293.36,9,14,10,14,7,223,0,0,0,66,211,0
233796,20,-0.08,-0.04,-0.55,-0.45,1,0.2,0.1,0.15,30,83.39,350,292,9,283,226,0,47,0,10,0,0,58,1,351,236,47,351,166144.44,1700.04,107,52,28,16,11,69,0,0,226,0,57,0
233797,20,-0.08,-0.04,-0.55,-0.45,1,0.2,0.1,0.15,40,76.49,350,292,7,285,215,60,5,2,3,0,0,58,1,351,218,67,351,118370.18,1218.79,116,63,35,26,12,15,5,13,215,60,8,2
233798,20,-0.08,-0.04,-0.55,-0.45,1,0.2,0.1,0.15,40,59.64,347,289,14,275,0,82,23,6,33,131,0,58,4,351,164,111,351,225951.06,2344.33,9,14,10,14,7,12,13,196,0,82,56,137
233799,20,-0.08,-0.04,-0.55,-0.45,1,0.2,0.1,0.15,40,84.81,350,292,9,283,234,0,30,13,3,3,0,58,1,351,240,43,351,165515.49,1695.53,107,52,28,16,11,12,6,51,234,0,33,16
233800,20,-0.08,-0.04,-0.55,-0.45,1,0.2,0.1,0.15,50,75.79,350,292,7,285,215,62,0,7,0,1,0,58,1,351,216,69,351,115635.55,1190.96,116,63,35,26,12,15,5,13,215,62,0,8
233801,20,-0.08,-0.04,-0.55,-0.45,1,0.2,0.1,0.15,50,58.91,347,289,14,275,0,87,0,26,0,162,0,58,4,351,162,113,351,219269.19,2275.48,9,14,10,14,7,12,13,196,0,87,0,188
233802,20,-0.08,-0.04,-0.55,-0.45,1,0.2,0.1,0.15,50,84.1,350,292,9,283,234,0,0,45,0,4,0,58,1,351,238,45,351,157531.56,1614.07,107,52,28,16,11,12,6,51,234,0,0,49
233803,20,-0.08,-0.04,-0.55,-0.45,1,0.2,0.1,0.15,60,75.79,350,292,7,285,215,62,0,7,0,1,0,58,1,351,216,69,351,115635.55,1190.96,116,63,35,26,12,15,5,13,215,62,0,8
233804,20,-0.08,-0.04,-0.55,-0.45,1,0.2,0.1,0.15,60,58.91,347,289,14,275,0,87,0,26,0,162,0,58,4,351,162,113,351,219269.19,2275.48,9,14,10,14,7,12,13,196,0,87,0,188
233805,20,-0.08,-0.04,-0.55,-0.45,1,0.2,0.1,0.15,60,84.1,350,292,9,283,234,0,0,45,0,4,0,58,1,351,238,45,351,157531.56,1614.07,107,52,28,16,11,12,6,51,234,0,0,49
233806,20,-0.08,-0.04,-0.55,-0.45,1,0.2,0.2,0.15,20,67.13,350,292,6,286,113,47,47,0,79,0,0,58,1,351,192,94,351,193273.82,1987.6,30,52,51,153,0,0,0,0,113,47,126,0
233807,20,-0.08,-0.04,-0.55,-0.45,1,0.2,0.2,0.15,20,66.08,350,292,6,286,0,47,50,0,189,0,0,58,1,351,189,97,351,239405.86,2453.15,9,14,10,253,0,0,0,0,0,47,239,0
233808,20,-0.08,-0.04,-0.55,-0.45,1,0.2,0.2,0.15,20,69.58,350,292,6,286,116,0,87,0,83,0,0,58,1,351,199,87,351,225121.47,2307.79,21,38,41,186,0,0,0,0,116,0,170,0
233809,20,-0.08,-0.04,-0.55,-0.45,1,0.2,0.2,0.15,30,68.1,350,292,13,279,142,64,25,0,48,0,0,58,1,351,190,89,351,196000.12,2014.38,30,52,51,27,23,96,0,0,142,64,73,0
233810,20,-0.08,-0.04,-0.55,-0.45,1,0.2,0.2,0.15,30,64.62,349,291,14,277,0,66,32,0,179,0,0,58,2,351,179,98,351,222684.38,2293.36,9,14,10,14,7,223,0,0,0,66,211,0
233811,20,-0.08,-0.04,-0.55,-0.45,1,0.2,0.2,0.15,30,75.81,350,292,15,277,149,0,67,0,61,0,0,58,1,351,210,67,351,255366.42,2615.22,21,38,41,16,18,143,0,0,149,0,128,0
233812,20,-0.08,-0.04,-0.55,-0.45,1,0.2,0.2,0.15,40,65.23,350,292,13,279,152,77,15,5,11,19,0,58,1,351,182,97,351,194078.3,2002.14,30,52,51,27,23,23,16,57,152,77,26,24
233813,20,-0.08,-0.04,-0.55,-0.45,1,0.2,0.2,0.15,40,59.64,347,289,14,275,0,82,23,6,33,131,0,58,4,351,164,111,351,225951.06,2344.33,9,14,10,14,7,12,13,196,0,82,56,137
233814,20,-0.08,-0.04,-0.55,-0.45,1,0.2,0.2,0.15,40,74.37,350,292,15,277,163,0,50,21,12,31,0,58,1,351,206,71,351,254519.95,2613.92,21,38,41,16,18,15,11,117,163,0,62,52
233815,20,-0.08,-0.04,-0.55,-0.45,1,0.2,0.2,0.15,50,64.16,350,292,13,279,152,80,0,20,0,27,0,58,1,351,179,100,351,188367.67,1943.84,30,52,51,27,23,23,16,57,152,80,0,47
233816,20,-0.08,-0.04,-0.55,-0.45,1,0.2,0.2,0.15,50,58.91,347,289,14,275,0,87,0,26,0,162,0,58,4,351,162,113,351,219269.19,2275.48,9,14,10,14,7,12,13,196,0,87,0,188
233817,20,-0.08,-0.04,-0.55,-0.45,1,0.2,0.2,0.15,50,73.29,350,292,15,277,163,0,0,74,0,40,0,58,1,351,203,74,351,240824.54,2474.33,21,38,41,16,18,15,11,117,163,0,0,114
233818,20,-0.08,-0.04,-0.55,-0.45,1,0.2,0.2,0.15,60,64.16,350,292,13,279,152,80,0,20,0,27,0,58,1,351,179,100,351,188367.67,1943.84,30,52,51,27,23,23,16,57,152,80,0,47
233819,20,-0.08,-0.04,-0.55,-0.45,1,0.2,0.2,0.15,60,58.91,347,289,14,275,0,87,0,26,0,162,0,58,4,351,162,113,351,219269.19,2275.48,9,14,10,14,7,12,13,196,0,87,0,188
233820,20,-0.08,-0.04,-0.55,-0.45,1,0.2,0.2,0.15,60,73.29,350,292,15,277,163,0,0,74,0,40,0,58,1,351,203,74,351,240824.54,2474.33,21,38,41,16,18,15,11,117,163,0,0,114
233821,20,-0.08,-0.04,-0.55,-0.45,2,0.1,0.1,0.15,20,75.17,350,292,2,290,200,44,28,0,18,0,0,58,1,351,218,72,351,126248.17,1454.04,120,65,37,68,0,0,0,0,200,44,46,0
233822,20,-0.08,-0.04,-0.55,-0.45,2,0.1,0.1,0.15,20,68.88,350,292,6,286,0,47,42,0,197,0,0,58,1,351,197,89,351,286275.08,2872.27,9,14,10,253,0,0,0,0,0,47,239,0
233823,20,-0.08,-0.04,-0.55,-0.45,2,0.1,0.1,0.15,20,80.0,350,292,2,290,209,0,58,0,23,0,0,58,1,351,232,58,351,173190.66,1754.82,112,55,30,93,0,0,0,0,209,0,81,0
233824,20,-0.08,-0.04,-0.55,-0.45,2,0.1,0.1,0.15,30,77.89,350,292,7,285,215,55,8,0,7,0,0,58,1,351,222,63,351,130002.17,1524.72,120,65,37,22,14,27,0,0,215,55,15,0
233825,20,-0.08,-0.04,-0.55,-0.45,2,0.1,0.1,0.15,30,65.34,349,291,14,277,0,66,30,0,181,0,0,58,2,351,181,96,351,267141.88,2781.43,9,14,10,14,7,223,0,0,0,66,211,0
233826,20,-0.08,-0.04,-0.55,-0.45,2,0.1,0.1,0.15,30,87.63,350,292,9,283,237,0,35,0,11,0,0,58,1,351,248,35,351,210341.07,2011.25,112,55,30,12,17,57,0,0,237,0,46,0
233827,20,-0.08,-0.04,-0.55,-0.45,2,0.1,0.1,0.15,40,78.6,350,292,7,285,219,58,3,0,4,1,0,58,1,351,224,61,351,129297.57,1535.95,120,65,37,22,14,12,4,11,219,58,7,1
233828,20,-0.08,-0.04,-0.55,-0.45,2,0.1,0.1,0.15,40,61.82,347,289,14,275,0,82,19,4,37,133,0,58,4,351,170,105,351,258794.57,2891.72,9,14,10,14,7,12,13,196,0,82,56,137
233829,20,-0.08,-0.04,-0.55,-0.45,2,0.1,0.1,0.15,40,88.69,350,292,9,283,241,0,24,8,5,5,0,58,1,351,251,32,351,206025.2,2003.98,112,55,30,12,17,11,2,44,241,0,29,13
233830,20,-0.08,-0.04,-0.55,-0.45,2,0.1,0.1,0.15,50,77.54,350,292,7,285,219,60,0,4,0,2,0,58,1,351,221,64,351,125254.45,1509.26,120,65,37,22,14,12,4,11,219,60,0,6
233831,20,-0.08,-0.04,-0.55,-0.45,2,0.1,0.1,0.15,50,60.36,347,289,14,275,0,87,0,22,0,166,0,58,4,351,166,109,351,249236.15,2821.4,9,14,10,14,7,12,13,196,0,87,0,188
233832,20,-0.08,-0.04,-0.55,-0.45,2,0.1,0.1,0.15,50,87.63,350,292,9,283,241,0,0,35,0,7,0,58,1,351,248,35,351,192215.41,1927.47,112,55,30,12,17,11,2,44,241,0,0,42
233833,20,-0.08,-0.04,-0.55,-0.45,2,0.1,0.1,0.15,60,77.54,350,292,7,285,219,60,0,4,0,2,0,58,1,351,221,64,351,125254.45,1509.26,120,65,37,22,14,12,4,11,219,60,0,6
233834,20,-0.08,-0.04,-0.55,-0.45,2,0.1,0.1,0.15,60,60.36,347,289,14,275,0,87,0,22,0,166,0,58,4,351,166,109,351,249236.15,2821.4,9,14,10,14,7,12,13,196,0,87,0,188
233835,20,-0.08,-0.04,-0.55,-0.45,2,0.1,0.1,0.15,60,87.63,350,292,9,283,241,0,0,35,0,7,0,58,1,351,248,35,351,192215.41,1927.47,112,55,30,12,17,11,2,44,241,0,0,42
233836,20,-0.08,-0.04,-0.55,-0.45,2,0.1,0.2,0.15,20,69.93,350,292,6,286,122,47,39,0,78,0,0,58,1,351,200,86,351,229296.33,2371.11,30,56,54,146,0,0,0,0,122,47,117,0
233837,20,-0.08,-0.04,-0.55,-0.45,2,0.1,0.2,0.15,20,68.88,350,292,6,286,0,47,42,0,197,0,0,58,1,351,197,89,351,286275.08,2872.27,9,14,10,253,0,0,0,0,0,47,239,0
233838,20,-0.08,-0.04,-0.55,-0.45,2,0.1,0.2,0.15,20,74.83,350,292,6,286,128,0,72,0,86,0,0,58,1,351,214,72,351,288356.59,2733.01,21,42,47,176,0,0,0,0,128,0,158,0
233839,20,-0.08,-0.04,-0.55,-0.45,2,0.1,0.2,0.15,30,68.82,350,292,13,279,148,64,23,0,44,0,0,58,1,351,192,87,351,230045.23,2437.92,30,56,54,29,21,89,0,0,148,64,67,0
233840,20,-0.08,-0.04,-0.55,-0.45,2,0.1,0.2,0.15,30,65.34,349,291,14,277,0,66,30,0,181,0,0,58,2,351,181,96,351,267141.88,2781.43,9,14,10,14,7,223,0,0,0,66,211,0
233841,20,-0.08,-0.04,-0.55,-0.45,2,0.1,0.2,0.15,30,79.78,350,292,15,277,160,0,56,0,61,0,0,58,1,351,221,56,351,343784.7,3108.7,21,42,47,18,18,131,0,0,160,0,117,0
233842,20,-0.08,-0.04,-0.55,-0.45,2,0.1,0.2,0.15,40,67.74,350,292,13,279,160,77,10,3,14,15,0,58,1,351,189,90,351,229313.26,2497.65,30,56,54,29,21,22,19,48,160,77,24,18
233843,20,-0.08,-0.04,-0.55,-0.45,2,0.1,0.2,0.15,40,61.82,347,289,14,275,0,82,19,4,37,133,0,58,4,351,170,105,351,258794.57,2891.72,9,14,10,14,7,12,13,196,0,82,56,137
233844,20,-0.08,-0.04,-0.55,-0.45,2,0.1,0.2,0.15,40,79.06,350,292,15,277,176,0,44,14,15,28,0,58,1,351,219,58,351,341609.32,3168.68,21,42,47,18,18,14,13,104,176,0,59,42
233845,20,-0.08,-0.04,-0.55,-0.45,2,0.1,0.2,0.15,50,65.95,350,292,13,279,160,80,0,15,0,24,0,58,1,351,184,95,351,221720.76,2441.86,30,56,54,29,21,22,19,48,160,80,0,39
233846,20,-0.08,-0.04,-0.55,-0.45,2,0.1,0.2,0.15,50,60.36,347,289,14,275,0,87,0,22,0,166,0,58,4,351,166,109,351,249236.15,2821.4,9,14,10,14,7,12,13,196,0,87,0,188
233847,20,-0.08,-0.04,-0.55,-0.45,2,0.1,0.2,0.15,50,77.26,350,292,15,277,176,0,0,63,0,38,0,58,1,351,214,63,351,318609.37,3034.7,21,42,47,18,18,14,13,104,176,0,0,101
233848,20,-0.08,-0.04,-0.55,-0.45,2,0.1,0.2,0.15,60,65.95,350,292,13,279,160,80,0,15,0,24,0,58,1,351,184,95,351,221720.76,2441.86,30,56,54,29,21,22,19,48,160,80,0,39
233849,20,-0.08,-0.04,-0.55,-0.45,2,0.1,0.2,0.15,60,60.36,347,289,14,275,0,87,0,22,0,166,0,58,4,351,166,109,351,249236.15,2821.4,9,14,10,14,7,12,13,196,0,87,0,188
233850,20,-0.08,-0.04,-0.55,-0.45,2,0.1,0.2,0.15,60,77.26,350,292,15,277,176,0,0,63,0,38,0,58,1,351,214,63,351,318609.37,3034.7,21,42,47,18,18,14,13,104,176,0,0,101
233851,20,-0.08,-0.04,-0.55,-0.45,2,0.2,0.1,0.15,20,72.76,350,292,2,290,196,44,35,0,15,0,0,58,1,351,211,79,351,113242.49,1164.11,116,63,35,76,0,0,0,0,196,44,50,0
233852,20,-0.08,-0.04,-0.55,-0.45,2,0.2,0.1,0.15,20,66.08,350,292,6,286,0,47,50,0,189,0,0,58,1,351,189,97,351,239405.86,2453.15,9,14,10,253,0,0,0,0,0,47,239,0
233853,20,-0.08,-0.04,-0.55,-0.45,2,0.2,0.1,0.15,20,75.17,350,292,2,290,203,0,72,0,15,0,0,58,1,351,218,72,351,139949.39,1432.9,107,52,28,103,0,0,0,0,203,0,87,0
233854,20,-0.08,-0.04,-0.55,-0.45,2,0.2,0.1,0.15,30,76.49,350,292,7,285,211,56,11,0,7,0,0,58,1,351,218,67,351,118474.21,1217.41,116,63,35,26,12,33,0,0,211,56,18,0
233855,20,-0.08,-0.04,-0.55,-0.45,2,0.2,0.1,0.15,30,64.62,349,291,14,277,0,66,32,0,179,0,0,58,2,351,179,98,351,222684.38,2293.36,9,14,10,14,7,223,0,0,0,66,211,0
233856,20,-0.08,-0.04,-0.55,-0.45,2,0.2,0.1,0.15,30,83.39,350,292,9,283,226,0,47,0,10,0,0,58,1,351,236,47,351,166144.44,1700.04,107,52,28,16,11,69,0,0,226,0,57,0
233857,20,-0.08,-0.04,-0.55,-0.45,2,0.2,0.1,0.15,40,76.49,350,292,7,285,215,60,5,2,3,0,0,58,1,351,218,67,351,118370.18,1218.79,116,63,35,26,12,15,5,13,215,60,8,2
233858,20,-0.08,-0.04,-0.55,-0.45,2,0.2,0.1,0.15,40,59.64,347,289,14,275,0,82,23,6,33,131,0,58,4,351,164,111,351,225951.06,2344.33,9,14,10,14,7,12,13,196,0,82,56,137
233859,20,-0.08,-0.04,-0.55,-0.45,2,0.2,0.1,0.15,40,84.81,350,292,9,283,234,0,30,13,3,3,0,58,1,351,240,43,351,165515.49,1695.53,107,52,28,16,11,12,6,51,234,0,33,16
233860,20,-0.08,-0.04,-0.55,-0.45,2,0.2,0.1,0.15,50,75.79,350,292,7,285,215,62,0,7,0,1,0,58,1,351,216,69,351,115635.55,1190.96,116,63,35,26,12,15,5,13,215,62,0,8
233861,20,-0.08,-0.04,-0.55,-0.45,2,0.2,0.1,0.15,50,58.91,347,289,14,275,0,87,0,26,0,162,0,58,4,351,162,113,351,219269.19,2275.48,9,14,10,14,7,12,13,196,0,87,0,188
233862,20,-0.08,-0.04,-0.55,-0.45,2,0.2,0.1,0.15,50,84.1,350,292,9,283,234,0,0,45,0,4,0,58,1,351,238,45,351,157531.56,1614.07,107,52,28,16,11,12,6,51,234,0,0,49
233863,20,-0.08,-0.04,-0.55,-0.45,2,0.2,0.1,0.15,60,75.79,350,292,7,285,215,62,0,7,0,1,0,58,1,351,216,69,351,115635.55,1190.96,116,63,35,26,12,15,5,13,215,62,0,8
233864,20,-0.08,-0.04,-0.55,-0.45,2,0.2,0.1,0.15,60,58.91,347,289,14,275,0,87,0,26,0,162,0,58,4,351,162,113,351,219269.19,2275.48,9,14,10,14,7,12,13,196,0,87,0,188
233865,20,-0.08,-0.04,-0.55,-0.45,2,0.2,0.1,0.15,60,84.1,350,292,9,283,234,0,0,45,0,4,0,58,1,351,238,45,351,157531.56,1614.07,107,52,28,16,11,12,6,51,234,0,0,49
233866,20,-0.08,-0.04,-0.55,-0.45,2,0.2,0.2,0.15,20,67.13,350,292,6,286,113,47,47,0,79,0,0,58,1,351,192,94,351,193273.82,1987.6,30,52,51,153,0,0,0,0,113,47,126,0
233867,20,-0.08,-0.04,-0.55,-0.45,2,0.2,0.2,0.15,20,66.08,350,292,6,286,0,47,50,0,189,0,0,58,1,351,189,97,351,239405.86,2453.15,9,14,10,253,0,0,0,0,0,47,239,0
233868,20,-0.08,-0.04,-0.55,-0.45,2,0.2,0.2,0.15,20,69.58,350,292,6,286,116,0,87,0,83,0,0,58,1,351,199,87,351,225121.47,2307.79,21,38,41,186,0,0,0,0,116,0,170,0
233869,20,-0.08,-0.04,-0.55,-0.45,2,0.2,0.2,0.15,30,68.1,350,292,13,279,142,64,25,0,48,0,0,58,1,351,190,89,351,196000.12,2014.38,30,52,51,27,23,96,0,0,142,64,73,0
233870,20,-0.08,-0.04,-0.55,-0.45,2,0.2,0.2,0.15,30,64.62,349,291,14,277,0,66,32,0,179,0,0,58,2,351,179,98,351,222684.38,2293.36,9,14,10,14,7,223,0,0,0,66,211,0
233871,20,-0.08,-0.04,-0.55,-0.45,2,0.2,0.2,0.15,30,75.81,350,292,15,277,149,0,67,0,61,0,0,58,1,351,210,67,351,255366.42,2615.22,21,38,41,16,18,143,0,0,149,0,128,0
233872,20,-0.08,-0.04,-0.55,-0.45,2,0.2,0.2,0.15,40,65.23,350,292,13,279,152,77,15,5,11,19,0,58,1,351,182,97,351,194078.3,2002.14,30,52,51,27,23,23,16,57,152,77,26,24
233873,20,-0.08,-0.04,-0.55,-0.45,2,0.2,0.2,0.15,40,59.64,347,289,14,275,0,82,23,6,33,131,0,58,4,351,164,111,351,225951.06,2344.33,9,14,10,14,7,12,13,196,0,82,56,137
233874,20,-0.08,-0.04,-0.55,-0.45,2,0.2,0.2,0.15,40,74.37,350,292,15,277,163,0,50,21,12,31,0,58,1,351,206,71,351,254519.95,2613.92,21,38,41,16,18,15,11,117,163,0,62,52
233875,20,-0.08,-0.04,-0.55,-0.45,2,0.2,0.2,0.15,50,64.16,350,292,13,279,152,80,0,20,0,27,0,58,1,351,179,100,351,188367.67,1943.84,30,52,51,27,23,23,16,57,152,80,0,47
233876,20,-0.08,-0.04,-0.55,-0.45,2,0.2,0.2,0.15,50,58.91,347,289,14,275,0,87,0,26,0,162,0,58,4,351,162,113,351,219269.19,2275.48,9,14,10,14,7,12,13,196,0,87,0,188
233877,20,-0.08,-0.04,-0.55,-0.45,2,0.2,0.2,0.15,50,73.29,350,292,15,277,163,0,0,74,0,40,0,58,1,351,203,74,351,240824.54,2474.33,21,38,41,16,18,15,11,117,163,0,0,114
233878,20,-0.08,-0.04,-0.55,-0.45,2,0.2,0.2,0.15,60,64.16,350,292,13,279,152,80,0,20,0,27,0,58,1,351,179,100,351,188367.67,1943.84,30,52,51,27,23,23,16,57,152,80,0,47
233879,20,-0.08,-0.04,-0.55,-0.45,2,0.2,0.2,0.15,60,58.91,347,289,14,275,0,87,0,26,0,162,0,58,4,351,162,113,351,219269.19,2275.48,9,14,10,14,7,12,13,196,0,87,0,188
233880,20,-0.08,-0.04,-0.55,-0.45,2,0.2,0.2,0.15,60,73.29,350,292,15,277,163,0,0,74,0,40,0,58,1,351,203,74,351,240824.54,2474.33,21,38,41,16,18,15,11,117,163,0,0,114
233881,20,-0.08,-0.04,-0.55,-0.4,1,0.1,0.1,0.15,20,72.26,523,451,4,447,292,67,57,0,31,0,0,72,2,525,323,124,525,164002.09,1690.87,177,93,51,126,0,0,0,0,292,67,88,0
233882,20,-0.08,-0.04,-0.55,-0.4,1,0.1,0.1,0.15,20,65.45,523,451,11,440,0,72,80,0,288,0,0,72,2,525,288,152,525,311344.08,3202.08,16,20,16,388,0,0,0,0,0,72,368,0
233883,20,-0.08,-0.04,-0.55,-0.4,1,0.1,0.1,0.15,20,74.94,523,451,4,447,304,0,112,0,31,0,0,72,2,525,335,112,525,199322.59,2050.62,161,76,41,169,0,0,0,0,304,0,143,0
233884,20,-0.08,-0.04,-0.55,-0.4,1,0.1,0.1,0.15,30,75.51,523,451,10,441,323,87,21,0,10,0,0,72,2,525,333,108,525,178411.21,1841.44,177,93,51,38,25,57,0,0,323,87,31,0
233885,20,-0.08,-0.04,-0.55,-0.4,1,0.1,0.1,0.15,30,64.25,522,450,22,428,0,102,51,0,275,0,0,72,3,525,275,153,525,304748.84,3150.08,16,20,16,20,15,341,0,0,0,102,326,0
233886,20,-0.08,-0.04,-0.55,-0.4,1,0.1,0.1,0.15,30,81.09,523,451,12,439,343,0,83,0,13,0,0,72,2,525,356,83,525,241468.4,2485.08,161,76,41,26,19,116,0,0,343,0,96,0
233887,20,-0.08,-0.04,-0.55,-0.4,1,0.1,0.1,0.15,40,75.68,523,451,11,440,329,92,11,4,3,1,0,72,2,525,333,107,525,177547.52,1834.23,177,93,51,38,25,26,5,25,329,92,14,5
233888,20,-0.08,-0.04,-0.55,-0.4,1,0.1,0.1,0.15,40,59.67,520,448,24,424,0,120,38,13,50,203,0,72,5,525,253,171,525,311919.89,3237.24,16,20,16,20,15,15,15,307,0,120,88,216
233889,20,-0.08,-0.04,-0.55,-0.4,1,0.1,0.1,0.15,40,82.65,523,451,13,438,355,0,51,25,3,4,0,72,2,525,362,76,525,240271.97,2473.48,161,76,41,26,19,20,6,89,355,0,54,29
233890,20,-0.08,-0.04,-0.55,-0.4,1,0.1,0.1,0.15,50,75.23,523,451,11,440,329,95,0,14,0,2,0,72,2,525,331,109,525,173501.59,1793.14,177,93,51,38,25,26,5,25,329,95,0,16
233891,20,-0.08,-0.04,-0.55,-0.4,1,0.1,0.1,0.15,50,58.73,520,448,24,424,0,127,0,48,0,249,0,72,5,525,249,175,525,299614.14,3108.46,16,20,16,20,15,15,15,307,0,127,0,297
233892,20,-0.08,-0.04,-0.55,-0.4,1,0.1,0.1,0.15,50,82.19,523,451,13,438,355,0,0,78,0,5,0,72,2,525,360,78,525,230039.66,2368.88,161,76,41,26,19,20,6,89,355,0,0,83
233893,20,-0.08,-0.04,-0.55,-0.4,1,0.1,0.1,0.15,60,75.23,523,451,11,440,329,95,0,14,0,2,0,72,2,525,331,109,525,173501.59,1793.14,177,93,51,38,25,26,5,25,329,95,0,16
233894,20,-0.08,-0.04,-0.55,-0.4,1,0.1,0.1,0.15,60,58.73,520,448,24,424,0,127,0,48,0,249,0,72,5,525,249,175,525,299614.14,3108.46,16,20,16,20,15,15,15,307,0,127,0,297
233895,20,-0.08,-0.04,-0.55,-0.4,1,0.1,0.1,0.15,60,82.19,523,451,13,438,355,0,0,78,0,5,0,72,2,525,360,78,525,230039.66,2368.88,161,76,41,26,19,20,6,89,355,0,0,83
233896,20,-0.08,-0.04,-0.55,-0.4,1,0.1,0.2,0.15,20,66.14,523,451,11,440,152,72,77,0,139,0,0,72,2,525,291,149,525,259729.41,2681.55,40,73,71,256,0,0,0,0,152,72,216,0
233897,20,-0.08,-0.04,-0.55,-0.4,1,0.1,0.2,0.15,20,65.45,523,451,11,440,0,72,80,0,288,0,0,72,2,525,288,152,525,311344.08,3202.08,16,20,16,388,0,0,0,0,0,72,368,0
233898,20,-0.08,-0.04,-0.55,-0.4,1,0.1,0.2,0.15,20,69.09,523,451,11,440,158,0,136,0,146,0,0,72,2,525,304,136,525,306356.9,3156.66,24,53,55,308,0,0,0,0,158,0,282,0
233899,20,-0.08,-0.04,-0.55,-0.4,1,0.1,0.2,0.15,30,66.74,523,451,21,430,202,100,43,0,85,0,0,72,2,525,287,143,525,277687.32,2866.33,40,73,71,40,41,165,0,0,202,100,128,0
233900,20,-0.08,-0.04,-0.55,-0.4,1,0.1,0.2,0.15,30,64.25,522,450,22,428,0,102,51,0,275,0,0,72,3,525,275,153,525,304748.84,3150.08,16,20,16,20,15,341,0,0,0,102,326,0
233901,20,-0.08,-0.04,-0.55,-0.4,1,0.1,0.2,0.15,30,73.36,523,451,23,428,214,0,114,0,100,0,0,72,2,525,314,114,525,360544.79,3711.74,24,53,55,26,30,240,0,0,214,0,214,0
233902,20,-0.08,-0.04,-0.55,-0.4,1,0.1,0.2,0.15,40,63.55,523,451,23,428,219,114,30,12,17,36,0,72,2,525,272,156,525,275344.21,2849.81,40,73,71,40,41,37,20,106,219,114,47,48
233903,20,-0.08,-0.04,-0.55,-0.4,1,0.1,0.2,0.15,40,59.67,520,448,24,424,0,120,38,13,50,203,0,72,5,525,253,171,525,311919.89,3237.24,16,20,16,20,15,15,15,307,0,120,88,216
233904,20,-0.08,-0.04,-0.55,-0.4,1,0.1,0.2,0.15,40,71.6,523,451,25,426,236,0,82,39,19,50,0,72,2,525,305,121,525,360380.15,3717.4,24,53,55,26,30,26,15,197,236,0,101,89
233905,20,-0.08,-0.04,-0.55,-0.4,1,0.1,0.2,0.15,50,62.62,523,451,23,428,219,119,0,41,0,49,0,72,2,525,268,160,525,265384.42,2746.79,40,73,71,40,41,37,20,106,219,119,0,90
233906,20,-0.08,-0.04,-0.55,-0.4,1,0.1,0.2,0.15,50,58.73,520,448,24,424,0,127,0,48,0,249,0,72,5,525,249,175,525,299614.14,3108.46,16,20,16,20,15,15,15,307,0,127,0,297
233907,20,-0.08,-0.04,-0.55,-0.4,1,0.1,0.2,0.15,50,70.42,523,451,25,426,236,0,0,126,0,64,0,72,2,525,300,126,525,339719.08,3505.29,24,53,55,26,30,26,15,197,236,0,0,190
233908,20,-0.08,-0.04,-0.55,-0.4,1,0.1,0.2,0.15,60,62.62,523,451,23,428,219,119,0,41,0,49,0,72,2,525,268,160,525,265384.42,2746.79,40,73,71,40,41,37,20,106,219,119,0,90
233909,20,-0.08,-0.04,-0.55,-0.4,1,0.1,0.2,0.15,60,58.73,520,448,24,424,0,127,0,48,0,249,0,72,5,525,249,175,525,299614.14,3108.46,16,20,16,20,15,15,15,307,0,127,0,297
