Test,DAYSBACK,PCTMIN,PCTMAX,ATHMIN,ATHMAX,MAXBUYS,BUYDROP,TARGET,STOPLOSS,MAXDURA,WinRate,TotalTrade,Executed,Open,Closed,ProfitTGT,LossSL,LossFEMD,LossFECD,ProfitFEMD,ProfitFECD,Pending,Expired,Invalid,TotalRows,Wins,Losses,TotalStock,SumProfit,SumGainFin,Dur5,Dur10,Dur15,Dur20,Dur25,Dur30,Dur35,Dur40,ExitTGT,ExitSL,ExitFEMD,ExitFECD
68199,10,-0.1,-0.05,-0.6,-0.3,1,0.2,0.1,0.15,40,80.88,723,661,28,633,498,0,92,29,6,8,0,62,10,733,512,121,733,339673.38,3523.28,242,102,45,29,30,29,14,142,498,0,98,37
68200,10,-0.1,-0.05,-0.6,-0.3,1,0.2,0.1,0.15,50,72.54,727,665,24,641,456,151,0,25,0,9,0,62,6,733,465,176,733,204172.61,2148.78,271,139,64,37,41,29,18,42,456,151,0,34
68201,10,-0.1,-0.05,-0.6,-0.3,1,0.2,0.1,0.15,50,56.73,726,664,40,624,0,201,0,69,0,354,0,62,7,733,354,270,733,377796.32,3963.26,30,44,32,16,33,17,20,432,0,201,0,423
68202,10,-0.1,-0.05,-0.6,-0.3,1,0.2,0.1,0.15,50,81.2,723,661,28,633,498,0,0,119,0,16,0,62,10,733,514,119,733,336194.52,3491.25,242,102,45,29,30,29,14,142,498,0,0,135
68203,10,-0.1,-0.05,-0.6,-0.3,1,0.2,0.1,0.15,60,72.54,727,665,24,641,456,151,0,25,0,9,0,62,6,733,465,176,733,204172.61,2148.78,271,139,64,37,41,29,18,42,456,151,0,34
68204,10,-0.1,-0.05,-0.6,-0.3,1,0.2,0.1,0.15,60,56.73,726,664,40,624,0,201,0,69,0,354,0,62,7,733,354,270,733,377796.32,3963.26,30,44,32,16,33,17,20,432,0,201,0,423
68205,10,-0.1,-0.05,-0.6,-0.3,1,0.2,0.1,0.15,60,81.2,723,661,28,633,498,0,0,119,0,16,0,62,10,733,514,119,733,336194.52,3491.25,242,102,45,29,30,29,14,142,498,0,0,135
68206,10,-0.1,-0.05,-0.6,-0.3,1,0.2,0.2,0.15,20,62.23,727,665,19,646,213,121,123,0,189,0,0,62,6,733,402,244,733,305580.22,3178.21,78,107,89,372,0,0,0,0,213,121,312,0
68207,10,-0.1,-0.05,-0.6,-0.3,1,0.2,0.2,0.15,20,61.21,727,665,23,642,0,122,127,0,393,0,0,62,6,733,393,249,733,332115.41,3450.43,30,44,32,536,0,0,0,0,0,122,520,0
68208,10,-0.1,-0.05,-0.6,-0.3,1,0.2,0.2,0.15,20,65.79,724,662,19,643,220,0,220,0,203,0,0,62,9,733,423,220,733,360573.16,3730.04,48,64,59,472,0,0,0,0,220,0,423,0
68209,10,-0.1,-0.05,-0.6,-0.3,1,0.2,0.2,0.15,30,62.34,727,665,33,632,265,168,70,0,129,0,0,62,6,733,394,238,733,314551.97,3285.65,78,107,89,60,62,236,0,0,265,168,199,0
68210,10,-0.1,-0.05,-0.6,-0.3,1,0.2,0.2,0.15,30,59.97,727,665,38,627,0,172,79,0,376,0,0,62,6,733,376,251,733,329117.7,3453.78,30,44,32,16,33,472,0,0,0,172,455,0
68211,10,-0.1,-0.05,-0.6,-0.3,1,0.2,0.2,0.15,30,69.01,724,662,36,626,283,0,194,0,149,0,0,62,9,733,432,194,733,437396.88,4537.55,48,64,59,49,37,369,0,0,283,0,343,0
68212,10,-0.1,-0.05,-0.6,-0.3,1,0.2,0.2,0.15,40,60.63,727,665,35,630,294,187,50,11,35,53,0,62,6,733,382,248,733,322724.98,3390.37,78,107,89,60,62,37,32,165,294,187,85,64
68213,10,-0.1,-0.05,-0.6,-0.3,1,0.2,0.2,0.15,40,57.53,726,664,40,624,0,196,58,11,105,254,0,62,7,733,359,265,733,385617.01,4045.19,30,44,32,16,33,17,20,432,0,196,163,265
68214,10,-0.1,-0.05,-0.6,-0.3,1,0.2,0.2,0.15,40,69.29,723,661,39,622,319,0,141,50,40,72,0,62,10,733,431,191,733,480593.42,4988.52,48,64,59,49,37,26,25,314,319,0,181,122
68215,10,-0.1,-0.05,-0.6,-0.3,1,0.2,0.2,0.15,50,60.16,727,665,35,630,295,191,0,60,0,84,0,62,6,733,379,251,733,315967.38,3321.58,78,107,89,60,62,37,32,165,295,191,0,144
68216,10,-0.1,-0.05,-0.6,-0.3,1,0.2,0.2,0.15,50,56.73,726,664,40,624,0,201,0,69,0,354,0,62,7,733,354,270,733,377796.32,3963.26,30,44,32,16,33,17,20,432,0,201,0,423
68217,10,-0.1,-0.05,-0.6,-0.3,1,0.2,0.2,0.15,50,69.29,723,661,39,622,321,0,0,191,0,110,0,62,10,733,431,191,733,470432.3,4888.12,48,64,59,49,37,26,25,314,321,0,0,301
68218,10,-0.1,-0.05,-0.6,-0.3,1,0.2,0.2,0.15,60,60.16,727,665,35,630,295,191,0,60,0,84,0,62,6,733,379,251,733,315967.38,3321.58,78,107,89,60,62,37,32,165,295,191,0,144
68219,10,-0.1,-0.05,-0.6,-0.3,1,0.2,0.2,0.15,60,56.73,726,664,40,624,0,201,0,69,0,354,0,62,7,733,354,270,733,377796.32,3963.26,30,44,32,16,33,17,20,432,0,201,0,423
68220,10,-0.1,-0.05,-0.6,-0.3,1,0.2,0.2,0.15,60,69.29,723,661,39,622,321,0,0,191,0,110,0,62,10,733,431,191,733,470432.3,4888.12,48,64,59,49,37,26,25,314,321,0,0,301
68221,10,-0.1,-0.05,-0.6,-0.3,2,0.1,0.1,0.15,20,72.5,727,665,14,651,425,105,74,0,47,0,0,62,6,733,472,179,733,231365.11,2906.78,279,148,67,157,0,0,0,0,425,105,121,0
68222,10,-0.1,-0.05,-0.6,-0.3,2,0.1,0.1,0.15,20,64.17,727,665,23,642,0,122,108,0,412,0,0,62,6,733,412,230,733,405240.38,4526.87,30,44,32,536,0,0,0,0,0,122,520,0
68223,10,-0.1,-0.05,-0.6,-0.3,2,0.1,0.1,0.15,20,77.47,724,662,14,648,447,0,146,0,55,0,0,62,9,733,502,146,733,319663.92,3502.76,251,114,53,230,0,0,0,0,447,0,201,0
68224,10,-0.1,-0.05,-0.6,-0.3,2,0.1,0.1,0.15,30,74.18,727,665,22,643,460,131,35,0,17,0,0,62,6,733,477,166,733,238717.16,3046.75,279,148,67,36,42,71,0,0,460,131,52,0
68225,10,-0.1,-0.05,-0.6,-0.3,2,0.1,0.1,0.15,30,61.08,727,665,38,627,0,172,72,0,383,0,0,62,6,733,383,244,733,408525.19,4688.83,30,44,32,16,33,472,0,0,0,172,455,0
68226,10,-0.1,-0.05,-0.6,-0.3,2,0.1,0.1,0.15,30,83.67,724,662,25,637,507,0,104,0,26,0,0,62,9,733,533,104,733,429728.42,4189.96,251,114,53,29,39,151,0,0,507,0,130,0
68227,10,-0.1,-0.05,-0.6,-0.3,2,0.1,0.1,0.15,40,74.92,727,665,23,642,468,141,18,2,8,5,0,62,6,733,481,161,733,236723.9,3076.84,279,148,67,36,42,19,14,37,468,141,26,7
68228,10,-0.1,-0.05,-0.6,-0.3,2,0.1,0.1,0.15,40,59.46,726,664,40,624,0,196,50,7,113,258,0,62,7,733,371,253,733,472260.85,5364.78,30,44,32,16,33,17,20,432,0,196,163,265
68229,10,-0.1,-0.05,-0.6,-0.3,2,0.1,0.1,0.15,40,86.44,723,661,27,634,525,0,68,18,12,11,0,62,10,733,548,86,733,469585.75,4423.98,251,114,53,29,39,21,15,112,525,0,80,29
68230,10,-0.1,-0.05,-0.6,-0.3,2,0.1,0.1,0.15,50,74.45,727,665,23,642,468,143,0,21,0,10,0,62,6,733,478,164,733,232336.46,3054.13,279,148,67,36,42,19,14,37,468,143,0,31
68231,10,-0.1,-0.05,-0.6,-0.3,2,0.1,0.1,0.15,50,58.49,726,664,40,624,0,201,0,58,0,365,0,62,7,733,365,259,733,459628.78,5290.36,30,44,32,16,33,17,20,432,0,201,0,423
68232,10,-0.1,-0.05,-0.6,-0.3,2,0.1,0.1,0.15,50,86.12,723,661,27,634,525,0,0,88,0,21,0,62,10,733,546,88,733,460744.0,4377.52,251,114,53,29,39,21,15,112,525,0,0,109
68233,10,-0.1,-0.05,-0.6,-0.3,2,0.1,0.1,0.15,60,74.45,727,665,23,642,468,143,0,21,0,10,0,62,6,733,478,164,733,232336.46,3054.13,279,148,67,36,42,19,14,37,468,143,0,31
68234,10,-0.1,-0.05,-0.6,-0.3,2,0.1,0.1,0.15,60,58.49,726,664,40,624,0,201,0,58,0,365,0,62,7,733,365,259,733,459628.78,5290.36,30,44,32,16,33,17,20,432,0,201,0,423
68235,10,-0.1,-0.05,-0.6,-0.3,2,0.1,0.1,0.15,60,86.12,723,661,27,634,525,0,0,88,0,21,0,62,10,733,546,88,733,460744.0,4377.52,251,114,53,29,39,21,15,112,525,0,0,109
68236,10,-0.1,-0.05,-0.6,-0.3,2,0.1,0.2,0.15,20,65.17,727,665,19,646,223,121,104,0,198,0,0,62,6,733,421,225,733,370421.16,4217.26,80,112,88,366,0,0,0,0,223,121,302,0
68237,10,-0.1,-0.05,-0.6,-0.3,2,0.1,0.2,0.15,20,64.17,727,665,23,642,0,122,108,0,412,0,0,62,6,733,412,230,733,405240.38,4526.87,30,44,32,536,0,0,0,0,0,122,520,0
68238,10,-0.1,-0.05,-0.6,-0.3,2,0.1,0.2,0.15,20,70.3,724,662,19,643,233,0,191,0,219,0,0,62,9,733,452,191,733,460252.7,4874.67,50,69,61,463,0,0,0,0,233,0,410,0
68239,10,-0.1,-0.05,-0.6,-0.3,2,0.1,0.2,0.15,30,63.45,727,665,33,632,280,168,63,0,121,0,0,62,6,733,401,231,733,388497.52,4447.08,80,112,88,64,64,224,0,0,280,168,184,0
68240,10,-0.1,-0.05,-0.6,-0.3,2,0.1,0.2,0.15,30,61.08,727,665,38,627,0,172,72,0,383,0,0,62,6,733,383,244,733,408525.19,4688.83,30,44,32,16,33,472,0,0,0,172,455,0
68241,10,-0.1,-0.05,-0.6,-0.3,2,0.1,0.2,0.15,30,73.64,724,662,36,626,309,0,165,0,152,0,0,62,9,733,461,165,733,617858.81,5871.93,50,69,61,53,45,348,0,0,309,0,317,0
68242,10,-0.1,-0.05,-0.6,-0.3,2,0.1,0.2,0.15,40,62.86,727,665,35,630,311,187,40,7,39,46,0,62,6,733,396,234,733,398800.94,4583.36,80,112,88,64,64,40,33,149,311,187,79,53
68243,10,-0.1,-0.05,-0.6,-0.3,2,0.1,0.2,0.15,40,59.46,726,664,40,624,0,196,50,7,113,258,0,62,7,733,371,253,733,472260.85,5364.78,30,44,32,16,33,17,20,432,0,196,163,265
68244,10,-0.1,-0.05,-0.6,-0.3,2,0.1,0.2,0.15,40,75.72,723,661,39,622,347,0,117,34,55,69,0,62,10,733,471,151,733,690222.78,6320.2,50,69,61,53,45,31,24,289,347,0,172,103
68245,10,-0.1,-0.05,-0.6,-0.3,2,0.1,0.2,0.15,50,62.38,727,665,35,630,312,190,0,47,0,81,0,62,6,733,393,237,733,392999.49,4547.31,80,112,88,64,64,40,33,149,312,190,0,128
68246,10,-0.1,-0.05,-0.6,-0.3,2,0.1,0.2,0.15,50,58.49,726,664,40,624,0,201,0,58,0,365,0,62,7,733,365,259,733,459628.78,5290.36,30,44,32,16,33,17,20,432,0,201,0,423
68247,10,-0.1,-0.05,-0.6,-0.3,2,0.1,0.2,0.15,50,75.72,723,661,39,622,348,0,0,151,0,123,0,62,10,733,471,151,733,677636.42,6251.17,50,69,61,53,45,31,24,289,348,0,0,274
68248,10,-0.1,-0.05,-0.6,-0.3,2,0.1,0.2,0.15,60,62.38,727,665,35,630,312,190,0,47,0,81,0,62,6,733,393,237,733,392999.49,4547.31,80,112,88,64,64,40,33,149,312,190,0,128
68249,10,-0.1,-0.05,-0.6,-0.3,2,0.1,0.2,0.15,60,58.49,726,664,40,624,0,201,0,58,0,365,0,62,7,733,365,259,733,459628.78,5290.36,30,44,32,16,33,17,20,432,0,201,0,423
68250,10,-0.1,-0.05,-0.6,-0.3,2,0.1,0.2,0.15,60,75.72,723,661,39,622,348,0,0,151,0,123,0,62,10,733,471,151,733,677636.42,6251.17,50,69,61,53,45,31,24,289,348,0,0,274
68251,10,-0.1,-0.05,-0.6,-0.3,2,0.2,0.1,0.15,20,69.59,727,665,14,651,404,107,91,0,49,0,0,62,6,733,453,198,733,195074.86,2043.57,271,139,64,177,0,0,0,0,404,107,140,0
68252,10,-0.1,-0.05,-0.6,-0.3,2,0.2,0.1,0.15,20,61.21,727,665,23,642,0,122,127,0,393,0,0,62,6,733,393,249,733,332115.41,3450.43,30,44,32,536,0,0,0,0,0,122,520,0
68253,10,-0.1,-0.05,-0.6,-0.3,2,0.2,0.1,0.15,20,72.84,724,662,14,648,418,0,176,0,54,0,0,62,9,733,472,176,733,248017.25,2574.49,242,102,45,259,0,0,0,0,418,0,230,0
68254,10,-0.1,-0.05,-0.6,-0.3,2,0.2,0.1,0.15,30,72.43,727,665,23,642,445,136,41,0,20,0,0,62,6,733,465,177,733,207946.65,2185.84,271,139,64,37,41,90,0,0,445,136,61,0
68255,10,-0.1,-0.05,-0.6,-0.3,2,0.2,0.1,0.15,30,59.97,727,665,38,627,0,172,79,0,376,0,0,62,6,733,376,251,733,329117.7,3453.78,30,44,32,16,33,472,0,0,0,172,455,0
68256,10,-0.1,-0.05,-0.6,-0.3,2,0.2,0.1,0.15,30,78.62,724,662,26,636,477,0,136,0,23,0,0,62,9,733,500,136,733,315773.86,3285.93,242,102,45,29,30,188,0,0,477,0,159,0
68257,10,-0.1,-0.05,-0.6,-0.3,2,0.2,0.1,0.15,40,72.7,727,665,24,641,456,149,23,3,6,4,0,62,6,733,466,175,733,206754.39,2174.64,271,139,64,37,41,29,18,42,456,149,29,7
68258,10,-0.1,-0.05,-0.6,-0.3,2,0.2,0.1,0.15,40,57.53,726,664,40,624,0,196,58,11,105,254,0,62,7,733,359,265,733,385617.01,4045.19,30,44,32,16,33,17,20,432,0,196,163,265
68259,10,-0.1,-0.05,-0.6,-0.3,2,0.2,0.1,0.15,40,80.88,723,661,28,633,498,0,92,29,6,8,0,62,10,733,512,121,733,339673.38,3523.28,242,102,45,29,30,29,14,142,498,0,98,37
68260,10,-0.1,-0.05,-0.6,-0.3,2,0.2,0.1,0.15,50,72.54,727,665,24,641,456,151,0,25,0,9,0,62,6,733,465,176,733,204172.61,2148.78,271,139,64,37,41,29,18,42,456,151,0,34
68261,10,-0.1,-0.05,-0.6,-0.3,2,0.2,0.1,0.15,50,56.73,726,664,40,624,0,201,0,69,0,354,0,62,7,733,354,270,733,377796.32,3963.26,30,44,32,16,33,17,20,432,0,201,0,423
68262,10,-0.1,-0.05,-0.6,-0.3,2,0.2,0.1,0.15,50,81.2,723,661,28,633,498,0,0,119,0,16,0,62,10,733,514,119,733,336194.52,3491.25,242,102,45,29,30,29,14,142,498,0,0,135
68263,10,-0.1,-0.05,-0.6,-0.3,2,0.2,0.1,0.15,60,72.54,727,665,24,641,456,151,0,25,0,9,0,62,6,733,465,176,733,204172.61,2148.78,271,139,64,37,41,29,18,42,456,151,0,34
68264,10,-0.1,-0.05,-0.6,-0.3,2,0.2,0.1,0.15,60,56.73,726,664,40,624,0,201,0,69,0,354,0,62,7,733,354,270,733,377796.32,3963.26,30,44,32,16,33,17,20,432,0,201,0,423
68265,10,-0.1,-0.05,-0.6,-0.3,2,0.2,0.1,0.15,60,81.2,723,661,28,633,498,0,0,119,0,16,0,62,10,733,514,119,733,336194.52,3491.25,242,102,45,29,30,29,14,142,498,0,0,135
68266,10,-0.1,-0.05,-0.6,-0.3,2,0.2,0.2,0.15,20,62.23,727,665,19,646,213,121,123,0,189,0,0,62,6,733,402,244,733,305580.22,3178.21,78,107,89,372,0,0,0,0,213,121,312,0
68267,10,-0.1,-0.05,-0.6,-0.3,2,0.2,0.2,0.15,20,61.21,727,665,23,642,0,122,127,0,393,0,0,62,6,733,393,249,733,332115.41,3450.43,30,44,32,536,0,0,0,0,0,122,520,0
68268,10,-0.1,-0.05,-0.6,-0.3,2,0.2,0.2,0.15,20,65.79,724,662,19,643,220,0,220,0,203,0,0,62,9,733,423,220,733,360573.16,3730.04,48,64,59,472,0,0,0,0,220,0,423,0
68269,10,-0.1,-0.05,-0.6,-0.3,2,0.2,0.2,0.15,30,62.34,727,665,33,632,265,168,70,0,129,0,0,62,6,733,394,238,733,314551.97,3285.65,78,107,89,60,62,236,0,0,265,168,199,0
68270,10,-0.1,-0.05,-0.6,-0.3,2,0.2,0.2,0.15,30,59.97,727,665,38,627,0,172,79,0,376,0,0,62,6,733,376,251,733,329117.7,3453.78,30,44,32,16,33,472,0,0,0,172,455,0
68271,10,-0.1,-0.05,-0.6,-0.3,2,0.2,0.2,0.15,30,69.01,724,662,36,626,283,0,194,0,149,0,0,62,9,733,432,194,733,437396.88,4537.55,48,64,59,49,37,369,0,0,283,0,343,0
68272,10,-0.1,-0.05,-0.6,-0.3,2,0.2,0.2,0.15,40,60.63,727,665,35,630,294,187,50,11,35,53,0,62,6,733,382,248,733,322724.98,3390.37,78,107,89,60,62,37,32,165,294,187,85,64
68273,10,-0.1,-0.05,-0.6,-0.3,2,0.2,0.2,0.15,40,57.53,726,664,40,624,0,196,58,11,105,254,0,62,7,733,359,265,733,385617.01,4045.19,30,44,32,16,33,17,20,432,0,196,163,265
68274,10,-0.1,-0.05,-0.6,-0.3,2,0.2,0.2,0.15,40,69.29,723,661,39,622,319,0,141,50,40,72,0,62,10,733,431,191,733,480593.42,4988.52,48,64,59,49,37,26,25,314,319,0,181,122
68275,10,-0.1,-0.05,-0.6,-0.3,2,0.2,0.2,0.15,50,60.16,727,665,35,630,295,191,0,60,0,84,0,62,6,733,379,251,733,315967.38,3321.58,78,107,89,60,62,37,32,165,295,191,0,144
68276,10,-0.1,-0.05,-0.6,-0.3,2,0.2,0.2,0.15,50,56.73,726,664,40,624,0,201,0,69,0,354,0,62,7,733,354,270,733,377796.32,3963.26,30,44,32,16,33,17,20,432,0,201,0,423
68277,10,-0.1,-0.05,-0.6,-0.3,2,0.2,0.2,0.15,50,69.29,723,661,39,622,321,0,0,191,0,110,0,62,10,733,431,191,733,470432.3,4888.12,48,64,59,49,37,26,25,314,321,0,0,301
68278,10,-0.1,-0.05,-0.6,-0.3,2,0.2,0.2,0.15,60,60.16,727,665,35,630,295,191,0,60,0,84,0,62,6,733,379,251,733,315967.38,3321.58,78,107,89,60,62,37,32,165,295,191,0,144
68279,10,-0.1,-0.05,-0.6,-0.3,2,0.2,0.2,0.15,60,56.73,726,664,40,624,0,201,0,69,0,354,0,62,7,733,354,270,733,377796.32,3963.26,30,44,32,16,33,17,20,432,0,201,0,423
68280,10,-0.1,-0.05,-0.6,-0.3,2,0.2,0.2,0.15,60,69.29,723,661,39,622,321,0,0,191,0,110,0,62,10,733,431,191,733,470432.3,4888.12,48,64,59,49,37,26,25,314,321,0,0,301
68281,10,-0.1,-0.05,-0.6,-0.25,1,0.1,0.1,0.15,20,66.54,875,801,15,786,459,139,124,0,64,0,0,74,10,885,523,263,885,185628.3,1955.34,314,153,84,235,0,0,0,0,459,139,188,0
68282,10,-0.1,-0.05,-0.6,-0.25,1,0.1,0.1,0.15,20,57.6,875,801,25,776,0,162,167,0,447,0,0,74,10,885,447,329,885,300057.39,3136.18,39,47,51,639,0,0,0,0,0,162,614,0
68283,10,-0.1,-0.05,-0.6,-0.25,1,0.1,0.1,0.15,20,69.44,872,798,16,782,474,0,239,0,69,0,0,74,13,885,543,239,885,229856.09,2413.23,276,114,53,339,0,0,0,0,474,0,308,0
68284,10,-0.1,-0.05,-0.6,-0.25,1,0.1,0.1,0.15,30,68.86,875,801,27,774,510,178,63,0,23,0,0,74,10,885,533,241,885,196296.8,2077.9,314,153,84,47,55,121,0,0,510,178,86,0
68285,10,-0.1,-0.05,-0.6,-0.25,1,0.1,0.1,0.15,30,55.28,875,801,43,758,0,225,114,0,419,0,0,74,10,885,419,339,885,285519.33,3024.71,39,47,51,25,44,552,0,0,0,225,533,0
68286,10,-0.1,-0.05,-0.6,-0.25,1,0.1,0.1,0.15,30,74.54,871,797,31,766,545,0,195,0,26,0,0,74,14,885,571,195,885,297099.92,3120.85,276,114,53,31,37,255,0,0,545,0,221,0
68287,10,-0.1,-0.05,-0.6,-0.25,1,0.1,0.1,0.15,40,69.21,875,801,28,773,523,197,34,7,7,5,0,74,10,885,535,238,885,194531.94,2059.76,314,153,84,47,55,35,21,64,523,197,41,12
68288,10,-0.1,-0.05,-0.6,-0.25,1,0.1,0.1,0.15,40,53.85,874,800,46,754,0,256,76,16,121,285,0,74,11,885,406,348,885,334847.33,3543.7,39,47,51,25,44,19,26,503,0,256,197,301
68289,10,-0.1,-0.05,-0.6,-0.25,1,0.1,0.1,0.15,40,76.9,870,796,34,762,569,0,135,41,7,10,0,74,15,885,586,176,885,340264.16,3535.14,276,114,53,31,37,34,14,203,569,0,142,51
68290,10,-0.1,-0.05,-0.6,-0.25,1,0.1,0.1,0.15,50,69.34,875,801,28,773,523,199,0,38,0,13,0,74,10,885,536,237,885,192320.43,2037.48,314,153,84,47,55,35,21,64,523,199,0,51
68291,10,-0.1,-0.05,-0.6,-0.25,1,0.1,0.1,0.15,50,53.32,874,800,46,754,0,262,0,90,0,402,0,74,11,885,402,352,885,325879.01,3448.3,39,47,51,25,44,19,26,503,0,262,0,492
68292,10,-0.1,-0.05,-0.6,-0.25,1,0.1,0.1,0.15,50,77.43,870,796,34,762,569,0,0,172,0,21,0,74,15,885,590,172,885,335384.62,3487.87,276,114,53,31,37,34,14,203,569,0,0,193
68293,10,-0.1,-0.05,-0.6,-0.25,1,0.1,0.1,0.15,60,69.34,875,801,28,773,523,199,0,38,0,13,0,74,10,885,536,237,885,192320.43,2037.48,314,153,84,47,55,35,21,64,523,199,0,51
68294,10,-0.1,-0.05,-0.6,-0.25,1,0.1,0.1,0.15,60,53.32,874,800,46,754,0,262,0,90,0,402,0,74,11,885,402,352,885,325879.01,3448.3,39,47,51,25,44,19,26,503,0,262,0,492
68295,10,-0.1,-0.05,-0.6,-0.25,1,0.1,0.1,0.15,60,77.43,870,796,34,762,569,0,0,172,0,21,0,74,15,885,590,172,885,335384.62,3487.87,276,114,53,31,37,34,14,203,569,0,0,193
68296,10,-0.1,-0.05,-0.6,-0.25,1,0.1,0.2,0.15,20,58.72,875,801,21,780,229,159,163,0,229,0,0,74,10,885,458,322,885,283397.71,2965.05,92,116,108,464,0,0,0,0,229,159,392,0
68297,10,-0.1,-0.05,-0.6,-0.25,1,0.1,0.2,0.15,20,57.6,875,801,25,776,0,162,167,0,447,0,0,74,10,885,447,329,885,300057.39,3136.18,39,47,51,639,0,0,0,0,0,162,614,0
68298,10,-0.1,-0.05,-0.6,-0.25,1,0.1,0.2,0.15,20,61.86,872,798,22,776,237,0,296,0,243,0,0,74,13,885,480,296,885,330196.38,3449.19,53,70,61,592,0,0,0,0,237,0,539,0
68299,10,-0.1,-0.05,-0.6,-0.25,1,0.1,0.2,0.15,30,57.93,875,801,38,763,291,219,102,0,151,0,0,74,10,885,442,321,885,289757.58,3049.07,92,116,108,72,76,299,0,0,291,219,253,0
68300,10,-0.1,-0.05,-0.6,-0.25,1,0.1,0.2,0.15,30,55.28,875,801,43,758,0,225,114,0,419,0,0,74,10,885,419,339,885,285519.33,3024.71,39,47,51,25,44,552,0,0,0,225,533,0
68301,10,-0.1,-0.05,-0.6,-0.25,1,0.1,0.2,0.15,30,64.11,871,797,42,755,310,0,271,0,174,0,0,74,14,885,484,271,885,406985.18,4258.29,53,70,61,53,40,478,0,0,310,0,445,0
68302,10,-0.1,-0.05,-0.6,-0.25,1,0.1,0.2,0.15,40,56.97,875,801,41,760,324,245,66,16,43,66,0,74,10,885,433,327,885,298713.3,3160.56,92,116,108,72,76,46,39,211,324,245,109,82
68303,10,-0.1,-0.05,-0.6,-0.25,1,0.1,0.2,0.15,40,53.85,874,800,46,754,0,256,76,16,121,285,0,74,11,885,406,348,885,334847.33,3543.7,39,47,51,25,44,19,26,503,0,256,197,301
68304,10,-0.1,-0.05,-0.6,-0.25,1,0.1,0.2,0.15,40,65.29,870,796,47,749,351,0,197,63,49,89,0,74,15,885,489,260,885,473080.1,4922.89,53,70,61,53,40,33,28,411,351,0,246,152
68305,10,-0.1,-0.05,-0.6,-0.25,1,0.1,0.2,0.15,50,56.58,875,801,41,760,325,249,0,81,0,105,0,74,10,885,430,330,885,290756.36,3078.01,92,116,108,72,76,46,39,211,325,249,0,186
68306,10,-0.1,-0.05,-0.6,-0.25,1,0.1,0.2,0.15,50,53.32,874,800,46,754,0,262,0,90,0,402,0,74,11,885,402,352,885,325879.01,3448.3,39,47,51,25,44,19,26,503,0,262,0,492
68307,10,-0.1,-0.05,-0.6,-0.25,1,0.1,0.2,0.15,50,65.29,870,796,47,749,353,0,0,260,0,136,0,74,15,885,489,260,885,460275.35,4793.22,53,70,61,53,40,33,28,411,353,0,0,396
68308,10,-0.1,-0.05,-0.6,-0.25,1,0.1,0.2,0.15,60,56.58,875,801,41,760,325,249,0,81,0,105,0,74,10,885,430,330,885,290756.36,3078.01,92,116,108,72,76,46,39,211,325,249,0,186
68309,10,-0.1,-0.05,-0.6,-0.25,1,0.1,0.2,0.15,60,53.32,874,800,46,754,0,262,0,90,0,402,0,74,11,885,402,352,885,325879.01,3448.3,39,47,51,25,44,19,26,503,0,262,0,492
68310,10,-0.1,-0.05,-0.6,-0.25,1,0.1,0.2,0.15,60,65.29,870,796,47,749,353,0,0,260,0,136,0,74,15,885,489,260,885,460275.35,4793.22,53,70,61,53,40,33,28,411,353,0,0,396
68311,10,-0.1,-0.05,-0.6,-0.25,1,0.2,0.1,0.15,20,66.54,875,801,15,786,459,139,124,0,64,0,0,74,10,885,523,263,885,185628.3,1955.34,314,153,84,235,0,0,0,0,459,139,188,0
68312,10,-0.1,-0.05,-0.6,-0.25,1,0.2,0.1,0.15,20,57.6,875,801,25,776,0,162,167,0,447,0,0,74,10,885,447,329,885,300057.39,3136.18,39,47,51,639,0,0,0,0,0,162,614,0
68313,10,-0.1,-0.05,-0.6,-0.25,1,0.2,0.1,0.15,20,69.44,872,798,16,782,474,0,239,0,69,0,0,74,13,885,543,239,885,229856.09,2413.23,276,114,53,339,0,0,0,0,474,0,308,0
68314,10,-0.1,-0.05,-0.6,-0.25,1,0.2,0.1,0.15,30,68.86,875,801,27,774,510,178,63,0,23,0,0,74,10,885,533,241,885,196296.8,2077.9,314,153,84,47,55,121,0,0,510,178,86,0
68315,10,-0.1,-0.05,-0.6,-0.25,1,0.2,0.1,0.15,30,55.28,875,801,43,758,0,225,114,0,419,0,0,74,10,885,419,339,885,285519.33,3024.71,39,47,51,25,44,552,0,0,0,225,533,0
68316,10,-0.1,-0.05,-0.6,-0.25,1,0.2,0.1,0.15,30,74.54,871,797,31,766,545,0,195,0,26,0,0,74,14,885,571,195,885,297099.92,3120.85,276,114,53,31,37,255,0,0,545,0,221,0
68317,10,-0.1,-0.05,-0.6,-0.25,1,0.2,0.1,0.15,40,69.21,875,801,28,773,523,197,34,7,7,5,0,74,10,885,535,238,885,194531.94,2059.76,314,153,84,47,55,35,21,64,523,197,41,12
68318,10,-0.1,-0.05,-0.6,-0.25,1,0.2,0.1,0.15,40,53.85,874,800,46,754,0,256,76,16,121,285,0,74,11,885,406,348,885,334847.33,3543.7,39,47,51,25,44,19,26,503,0,256,197,301
68319,10,-0.1,-0.05,-0.6,-0.25,1,0.2,0.1,0.15,40,76.9,870,796,34,762,569,0,135,41,7,10,0,74,15,885,586,176,885,340264.16,3535.14,276,114,53,31,37,34,14,203,569,0,142,51
